id,author,Party,State,date,frame,stance,reasoning
16053,SenatorLankford,R,OK,Wed Dec 01 21:40:51 +0000 2021,mandate_rights,anti_vaccine,The tweet opposes a vaccine mandate and emphasizes personal freedom and livelihoods.
16054,SenatorLankford,R,OK,Tue Nov 30 23:56:58 +0000 2021,mandate_rights,anti_vaccine,"The tweet focuses on opposing the vaccine mandate, indicating a stance against vaccination requirements."
16055,SenatorLankford,R,OK,Mon Nov 29 23:02:42 +0000 2021,mandate_rights,anti_vaccine,The tweet opposes the vaccine mandate and emphasizes protecting personal rights.
16056,SenatorLankford,R,OK,Tue Nov 23 22:00:01 +0000 2021,mandate_rights,anti_vaccine,"The tweet discusses the end of a vaccine mandate, indicating opposition to vaccination requirements."
16057,SenatorLankford,R,OK,Mon Nov 22 19:55:00 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet discusses a vaccine mandate and the need for exemptions, indicating a focus on personal rights and government requirements without clearly supporting or opposing vaccination itself."
16058,SenatorLankford,R,OK,Fri Nov 19 22:00:01 +0000 2021,mandate_rights,anti_vaccine,"The tweet highlights job loss due to vaccine mandates, suggesting opposition to vaccination requirements."
16059,SenatorLankford,R,OK,Thu Nov 18 21:00:01 +0000 2021,mandate_rights,anti_vaccine,"The tweet focuses on opposition to a vaccine mandate, indicating a stance against government requirements for vaccination."
16060,SenatorLankford,R,OK,Thu Nov 18 12:15:00 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet references Biden's vaccine mandate, indicating a focus on government requirements, but does not clearly express support or opposition to vaccines themselves."
16061,SenatorLankford,R,OK,Wed Nov 17 21:52:04 +0000 2021,mandate_rights,anti_vaccine,"The tweet focuses on challenging a vaccine mandate, indicating opposition to government requirements regarding vaccination."
16062,SenatorLankford,R,OK,Wed Nov 17 03:10:02 +0000 2021,mandate_rights,anti_vaccine,"The tweet expresses opposition to vaccine mandates, framing it as a choice between vaccination and personal livelihood."
16063,SenatorLankford,R,OK,Tue Nov 16 18:06:41 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes a vaccine mandate, indicating opposition to vaccination requirements."
16064,SenatorLankford,R,OK,Mon Nov 15 23:10:56 +0000 2021,mandate_rights,anti_vaccine,"The tweet expresses opposition to a vaccine mandate, indicating a stance against government requirements for vaccination."
16065,SenatorLankford,R,OK,Wed Nov 10 14:38:43 +0000 2021,mandate_rights,anti_vaccine,The tweet opposes vaccine mandates and emphasizes personal choice over government requirements.
16066,SenatorLankford,R,OK,Wed Nov 10 14:38:32 +0000 2021,mandate_rights,mixed_or_unclear,The tweet discusses the vaccine mandate without expressing a clear support or opposition to vaccination itself.
16067,SenatorLankford,R,OK,Sat Nov 06 23:09:34 +0000 2021,mandate_rights,anti_vaccine,"The tweet discusses the stopping of a vaccine mandate, indicating opposition to government requirements for vaccination."
16068,SenatorLankford,R,OK,Thu Nov 04 18:45:19 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes the vaccine mandate, framing it as a threat to personal livelihood and freedom."
16069,SenatorLankford,R,OK,Wed Nov 03 21:22:19 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes the Biden administration's vaccine mandates, suggesting a stance against forced vaccination."
16070,SenatorLankford,R,OK,Wed Nov 03 14:31:44 +0000 2021,mandate_rights,anti_vaccine,"The tweet opposes a vaccine mandate, framing it as government overreach."
16071,SenatorLankford,R,OK,Sat Oct 30 19:00:01 +0000 2021,mandate_rights,pro_vaccine,The tweet expresses opposition to government mandates while also encouraging vaccination.
16072,SenatorLankford,R,OK,Mon Oct 25 20:55:00 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet references Biden's vaccine mandate, indicating a focus on government requirements, but does not clearly express support or opposition to vaccines themselves."
16073,SenatorLankford,R,OK,Sat Oct 23 21:00:00 +0000 2021,mandate_rights,anti_vaccine,"The tweet expresses opposition to vaccine mandates, highlighting concerns about personal freedom and coercion."
16074,SenatorLankford,R,OK,Fri Oct 22 23:00:00 +0000 2021,mandate_rights,anti_vaccine,"The tweet expresses opposition to a vaccine mandate, indicating a stance against vaccination requirements."
16075,SenatorLankford,R,OK,Fri Oct 22 19:00:01 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet promotes misinformation about vaccine effectiveness compared to natural immunity, suggesting a distrust in health authorities."
16076,SenatorLankford,R,OK,Thu Oct 21 21:00:01 +0000 2021,mandate_rights,anti_vaccine,"The tweet emphasizes personal choice and opposes vaccine mandates, indicating an anti-vaccine stance."
16077,SenatorLankford,R,OK,Thu Oct 21 17:31:00 +0000 2021,mandate_rights,anti_vaccine,"The tweet emphasizes personal freedom and opposition to vaccine mandates, suggesting a stance against vaccination requirements."
16078,SenatorLankford,R,OK,Thu Oct 21 00:17:40 +0000 2021,mandate_rights,anti_vaccine,The tweet criticizes a vaccine mandate and suggests it infringes on personal freedom.
16079,SenatorLankford,R,OK,Tue Oct 19 23:03:45 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet emphasizes personal choice regarding vaccination, suggesting a focus on individual rights but does not clearly advocate for or against vaccination."
16080,SenatorLankford,R,OK,Tue Oct 19 16:57:24 +0000 2021,mandate_rights,anti_vaccine,"The tweet expresses opposition to Biden's vaccine mandate, framing it as a matter of personal freedom."
16081,SenatorLankford,R,OK,Tue Oct 19 16:57:00 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes a vaccine mandate and emphasizes natural immunity, suggesting opposition to vaccination requirements."
16082,SenatorLankford,R,OK,Thu Oct 07 13:21:45 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes a vaccine mandate for military members, framing it as a violation of personal freedom."
16083,SenatorLankford,R,OK,Tue Sep 28 22:30:00 +0000 2021,mandate_rights,anti_vaccine,"The tweet emphasizes personal freedom and opposition to vaccine mandates, indicating an anti-vaccine stance."
16084,SenatorLankford,R,OK,Sat Sep 25 00:00:00 +0000 2021,mandate_rights,anti_vaccine,The tweet emphasizes personal choice and opposes government mandates regarding the COVID vaccine.
16085,SenatorLankford,R,OK,Mon Sep 20 21:33:51 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes Biden's vaccine mandate, framing it as irresponsible and suggesting a stance against vaccination requirements."
16086,SenatorLankford,R,OK,Sat Sep 18 17:00:00 +0000 2021,mandate_rights,anti_vaccine,The tweet criticizes the vaccine mandate and emphasizes personal choice over government requirements.
16087,SenatorLankford,R,OK,Thu Sep 16 13:39:51 +0000 2021,mandate_rights,anti_vaccine,"The tweet questions the legality of a vaccine mandate, suggesting opposition to vaccination requirements."
16088,SenatorLankford,R,OK,Thu Sep 16 00:00:01 +0000 2021,mandate_rights,anti_vaccine,"The tweet opposes the vaccine mandate, framing it as unconstitutional and emphasizing personal freedom."
16089,SenatorLankford,R,OK,Thu Sep 09 22:00:22 +0000 2021,medical,pro_vaccine,"The tweet expresses gratitude for receiving the vaccine and encourages others to do the same, highlighting its positive impact on health."
16090,SenatorLankford,R,OK,Fri Jul 23 23:15:01 +0000 2021,other,mixed_or_unclear,"The tweet does not directly address vaccines or their framing, making it unclear."
16091,SenatorLankford,R,OK,Mon May 10 19:50:35 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet suggests a cover-up related to health officials, implying distrust in the information provided about health and vaccines."
16092,SenatorLankford,R,OK,Mon May 03 17:45:00 +0000 2021,other,mixed_or_unclear,The tweet discusses a political perspective on vaccine development without clearly supporting or opposing vaccination.
16093,SenatorLankford,R,OK,Tue Feb 23 16:52:37 +0000 2021,medical,pro_vaccine,"The tweet suggests that vaccines are seen as a positive solution for Oklahomans, indicating support for vaccination."
16094,SenatorLankford,R,OK,Fri Feb 19 15:27:44 +0000 2021,medical,pro_vaccine,"The tweet highlights the vaccination efforts and the impact on public health, indicating support for vaccines."
16095,SenatorLankford,R,OK,Tue Jan 26 16:08:58 +0000 2021,medical,pro_vaccine,"The tweet provides an update on vaccine registration and appointments, indicating support for vaccination efforts."
16096,SenatorLankford,R,OK,Thu Jan 21 15:21:51 +0000 2021,medical,pro_vaccine,"The tweet highlights the number of people registering for vaccines, indicating support for vaccination efforts."
16097,SenatorLankford,R,OK,Thu Jan 14 22:46:09 +0000 2021,other,mixed_or_unclear,The tweet warns about scams related to the vaccine but does not express a clear stance on vaccination itself.
16098,SenatorLankford,R,OK,Sun Dec 20 20:33:47 +0000 2020,medical,pro_vaccine,"The tweet reports on the arrival of vaccine doses, indicating support for vaccination efforts."
16099,SenatorLankford,R,OK,Fri Dec 18 20:48:00 +0000 2020,medical,pro_vaccine,"The tweet discusses the authorization of the Moderna vaccine, indicating support for vaccination efforts."
16100,SenatorLankford,R,OK,Thu Dec 17 17:30:06 +0000 2020,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of COVID-19 vaccines, supporting vaccination."
16101,SenatorLankford,R,OK,Thu Dec 17 15:08:56 +0000 2020,medical,pro_vaccine,"The tweet highlights the prompt distribution of vaccines following FDA approval, indicating support for vaccination efforts."
16102,SenatorLankford,R,OK,Tue Dec 15 19:50:07 +0000 2020,medical,pro_vaccine,"The tweet discusses the approval and delivery of a vaccine, indicating support for vaccination efforts."
16103,SenatorLankford,R,OK,Tue Dec 15 19:50:06 +0000 2020,medical,pro_vaccine,"The tweet highlights the receipt of the COVID vaccine, indicating support for vaccination efforts."
16104,SenatorLankford,R,OK,Mon Dec 14 19:46:59 +0000 2020,other,pro_vaccine,The tweet expresses gratitude for the vaccine's development but does not directly address its medical aspects or mandates.
16105,SenatorLankford,R,OK,Mon Dec 14 19:46:59 +0000 2020,medical,pro_vaccine,"The tweet highlights the arrival of the Pfizer vaccine and its significance for healthcare workers, indicating support for vaccination."
16106,SenatorLankford,R,OK,Fri Dec 11 22:12:27 +0000 2020,medical,pro_vaccine,"The tweet highlights the shipment of vaccines and the FDA's emergency use authorization, indicating support for vaccination efforts."
16107,SenatorLankford,R,OK,Thu Dec 10 19:49:11 +0000 2020,conspiracy_misinfo,anti_vaccine,"The tweet warns about fake COVID-19 test kits, which implies a distrust in the legitimacy of health-related information and could contribute to vaccine hesitancy."
16108,SenatorLankford,R,OK,Wed Dec 09 22:54:07 +0000 2020,other,mixed_or_unclear,The tweet discusses the administration's actions regarding vaccine purchases but does not clearly express a pro or anti-vaccine stance.
16109,SenatorLankford,R,OK,Wed Dec 09 22:54:07 +0000 2020,other,mixed_or_unclear,The tweet discusses an accusation about vaccine procurement without expressing a clear stance on vaccination itself.
16110,SenatorLankford,R,OK,Wed Dec 09 20:17:12 +0000 2020,medical,pro_vaccine,"The tweet discusses vaccine distribution and features a conversation with the FDA Commissioner, indicating support for vaccination."
16111,SenatorLankford,R,OK,Tue Nov 17 15:31:37 +0000 2020,medical,pro_vaccine,"The tweet highlights the development of a coronavirus vaccine as an accomplishment, indicating support for vaccination efforts."
16112,SenatorLankford,R,OK,Tue Nov 10 00:01:25 +0000 2020,medical,pro_vaccine,"The tweet praises the effectiveness of a vaccine candidate, indicating support for vaccination."
16113,SenatorLankford,R,OK,Wed Oct 28 19:40:00 +0000 2020,conspiracy_misinfo,mixed_or_unclear,The tweet mentions misinformation but does not clearly support or oppose vaccination.
16114,SenatorLankford,R,OK,Wed Oct 07 16:26:02 +0000 2020,other,mixed_or_unclear,The tweet mentions vaccines in the context of an aid package but does not express a clear stance on vaccination.
16115,SenatorLankford,R,OK,Tue Sep 29 14:30:12 +0000 2020,medical,pro_vaccine,"The tweet discusses the scientific integrity of the COVID-19 vaccine, indicating support for its safety and effectiveness."
16116,SenatorLankford,R,OK,Mon Sep 14 18:45:18 +0000 2020,other,mixed_or_unclear,The tweet criticizes Democrats for blocking investments in vaccines but does not explicitly state a pro or anti-vaccine stance.
16117,SenatorLankford,R,OK,Fri Aug 07 15:07:02 +0000 2020,other,mixed_or_unclear,The tweet mentions vaccines in a broader context of healthcare and education without a clear pro or anti stance.
16118,SenatorLankford,R,OK,Wed Mar 18 13:35:01 +0000 2020,medical,pro_vaccine,"The tweet discusses a clinical trial for a COVID-19 vaccine, highlighting its development and safety aspects."
16119,SenatorLankford,R,OK,Mon Mar 16 13:10:39 +0000 2020,conspiracy_misinfo,mixed_or_unclear,"The tweet addresses rumors about a national quarantine being fake, which suggests a response to misinformation, but does not directly address vaccines."
16120,SenatorLankford,R,OK,Tue Mar 03 20:46:40 +0000 2020,medical,pro_vaccine,"The tweet highlights the efforts of medical researchers and the CDC in developing a vaccine, indicating support for vaccination."
16121,SenatorLeahy,D,VT,Fri Nov 19 19:42:12 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of vaccines for children, indicating a supportive stance on vaccination."
16122,SenatorLeahy,D,VT,Fri Nov 05 18:43:58 +0000 2021,medical,pro_vaccine,The tweet informs about vaccine eligibility and encourages vaccination for a specific age group.
16123,SenatorLeahy,D,VT,Fri May 21 16:57:42 +0000 2021,medical,pro_vaccine,"The tweet highlights Vermont's high vaccination rate, indicating support for vaccination efforts."
16124,SenatorLeahy,D,VT,Sat Mar 13 18:54:15 +0000 2021,medical,pro_vaccine,"The tweet highlights the positive impact of vaccines on human health, indicating support for vaccination."
16125,SenatorLeahy,D,VT,Tue Feb 09 18:08:45 +0000 2021,medical,pro_vaccine,"The tweet emphasizes equitable access to vaccines, indicating support for vaccination efforts."
16126,SenatorLeahy,D,VT,Wed Dec 16 13:50:13 +0000 2020,medical,pro_vaccine,"The tweet highlights the administration of the Covid-19 vaccine, emphasizing its role in public health."
16127,SenatorLeahy,D,VT,Sun Dec 13 21:13:49 +0000 2020,medical,pro_vaccine,"The tweet highlights a key figure in vaccine development, emphasizing the importance of medical expertise in the context of COVID vaccines."
16128,SenatorLeahy,D,VT,Tue Oct 06 21:49:01 +0000 2020,other,mixed_or_unclear,The tweet discusses funding for vaccines but does not express a clear stance on vaccination itself.
16129,SenatorLeahy,D,VT,Mon Apr 27 17:52:01 +0000 2020,other,mixed_or_unclear,The tweet discusses a political action regarding vaccine collaboration but does not express a clear stance on vaccination itself.
16130,SenatorLeahy,D,VT,Tue Feb 11 19:17:45 +0000 2020,conspiracy_misinfo,anti_vaccine,"The tweet suggests a cover-up and political interference, implying distrust in official narratives about vaccines."
16131,SenatorLeahy,D,VT,Mon Jan 27 23:05:34 +0000 2020,other,mixed_or_unclear,"The tweet does not mention vaccines or vaccination-related topics, making it difficult to categorize."
16132,SenatorLeahy,D,VT,Mon Jan 27 17:48:32 +0000 2020,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it difficult to categorize."
16133,SenatorLeahy,D,VT,Wed Jan 22 18:08:37 +0000 2020,conspiracy_misinfo,anti_vaccine,"The tweet suggests a cover-up related to vaccine information, implying distrust and promoting conspiracy theories."
16134,SenatorLeahy,D,VT,Mon Dec 23 12:49:36 +0000 2019,conspiracy_misinfo,anti_vaccine,"The tweet addresses the issue of conspiracy theories being equated with facts, suggesting a critical stance towards misinformation related to vaccines."
16135,SenatorMenendez,D,NJ,Wed Dec 15 21:28:55 +0000 2021,medical,pro_vaccine,"The tweet emphasizes making booster shots accessible, which supports vaccination efforts."
16136,SenatorMenendez,D,NJ,Wed Dec 15 21:28:55 +0000 2021,medical,pro_vaccine,"The tweet highlights the anniversary of the COVID vaccine rollout and references variants, indicating support for vaccination."
16137,SenatorMenendez,D,NJ,Sun Dec 12 00:01:54 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of vaccination during National Influenza Vaccination Week, promoting booster shots and public health."
16138,SenatorMenendez,D,NJ,Mon Nov 22 18:57:36 +0000 2021,medical,pro_vaccine,"The tweet promotes the availability of a COVID-19 booster, encouraging vaccination for public health."
16139,SenatorMenendez,D,NJ,Wed Oct 27 22:42:26 +0000 2021,medical,pro_vaccine,"The tweet discusses CDC recommendations regarding vaccine boosters, indicating support for vaccination practices."
16140,SenatorMenendez,D,NJ,Wed Oct 27 22:42:26 +0000 2021,medical,pro_vaccine,The tweet emphasizes the importance of vaccines in providing protection against COVID-19.
16141,SenatorMenendez,D,NJ,Sat Oct 09 18:22:51 +0000 2021,medical,pro_vaccine,"The tweet encourages getting vaccinated by reminding people to return for their second dose, highlighting the importance of vaccination for public health."
16142,SenatorMenendez,D,NJ,Thu Oct 07 19:46:11 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet references vaccine misinformation, suggesting a focus on doubts about vaccines."
16143,SenatorMenendez,D,NJ,Thu Oct 07 17:28:46 +0000 2021,medical,pro_vaccine,The tweet emphasizes the safety and effectiveness of the COVID-19 vaccine in preventing illness.
16144,SenatorMenendez,D,NJ,Wed Oct 06 23:15:53 +0000 2021,medical,pro_vaccine,The tweet emphasizes the life-saving aspect of vaccines and encourages vaccination.
16145,SenatorMenendez,D,NJ,Wed Oct 06 18:24:36 +0000 2021,medical,pro_vaccine,"The tweet highlights the endorsement of a malaria vaccine by the WHO, emphasizing its role in public health and disease elimination."
16146,SenatorMenendez,D,NJ,Wed Sep 29 20:03:58 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and ease of getting the COVID-19 booster shot, encouraging others to get vaccinated."
16147,SenatorMenendez,D,NJ,Tue Sep 28 22:48:17 +0000 2021,medical,pro_vaccine,"The tweet promotes the availability of booster shots, indicating support for vaccination and public health."
16148,SenatorMenendez,D,NJ,Mon Sep 20 23:25:35 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the effectiveness of vaccinations in reducing cases, hospitalizations, and deaths, supporting the pro-vaccine stance."
16149,SenatorMenendez,D,NJ,Tue Sep 14 17:42:53 +0000 2021,medical,pro_vaccine,"The tweet encourages vaccination for children, emphasizing public health and safety."
16150,SenatorMenendez,D,NJ,Sat Sep 04 17:00:15 +0000 2021,medical,pro_vaccine,"The tweet provides information about COVID-19 booster shots, indicating support for vaccination efforts."
16151,SenatorMenendez,D,NJ,Wed Aug 25 16:49:25 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of COVID-19 vaccines, encouraging vaccination."
16152,SenatorMenendez,D,NJ,Wed Aug 18 17:52:51 +0000 2021,conspiracy_misinfo,mixed_or_unclear,The tweet addresses vaccine misinformation but does not clearly support or oppose vaccination.
16153,SenatorMenendez,D,NJ,Mon Aug 09 18:41:51 +0000 2021,other,mixed_or_unclear,The tweet acknowledges questions about vaccines but does not clearly advocate for or against vaccination.
16154,SenatorMenendez,D,NJ,Wed Jul 28 19:15:00 +0000 2021,conspiracy_misinfo,mixed_or_unclear,The tweet addresses vaccine misinformation but does not clearly support or oppose vaccination.
16155,SenatorMenendez,D,NJ,Tue Jul 13 15:47:38 +0000 2021,other,mixed_or_unclear,The tweet discusses vaccine donations without clearly supporting or opposing vaccination.
16156,SenatorMenendez,D,NJ,Mon Jul 12 16:30:10 +0000 2021,medical,pro_vaccine,The tweet emphasizes the importance of receiving the second vaccine dose for maximum effectiveness.
16157,SenatorMenendez,D,NJ,Sat Jul 10 17:23:03 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of getting vaccinated to protect against new variants, indicating support for vaccination."
16158,SenatorMenendez,D,NJ,Thu Jul 08 17:34:46 +0000 2021,medical,pro_vaccine,"The tweet provides information on how to find vaccine locations, encouraging vaccination."
16159,SenatorMenendez,D,NJ,Thu Jul 08 17:34:45 +0000 2021,medical,pro_vaccine,"The tweet encourages vaccination as a means to help defeat the virus, highlighting public health."
16160,SenatorMenendez,D,NJ,Tue Jun 22 00:26:32 +0000 2021,conspiracy_misinfo,pro_vaccine,"The tweet addresses vaccine disinformation, indicating a pro-vaccine stance while framing it within the context of combating misinformation."
16161,SenatorMenendez,D,NJ,Tue Jun 15 18:20:35 +0000 2021,other,mixed_or_unclear,"The tweet does not directly address vaccines or their implications, focusing instead on political criticism."
16162,SenatorMenendez,D,NJ,Fri Jun 04 17:01:01 +0000 2021,medical,pro_vaccine,The tweet promotes vaccination and emphasizes the importance of receiving vaccine doses for public health.
16163,SenatorMenendez,D,NJ,Sun May 23 19:06:18 +0000 2021,other,mixed_or_unclear,The tweet mentions getting a vaccine dose but does not provide clear support or opposition to vaccination.
16164,SenatorMenendez,D,NJ,Sun May 23 16:23:08 +0000 2021,medical,pro_vaccine,"The tweet highlights the number of vaccinated individuals and encourages others to get vaccinated, emphasizing public health."
16165,SenatorMenendez,D,NJ,Fri May 21 18:36:59 +0000 2021,medical,pro_vaccine,"The tweet provides information on how to find vaccine locations, encouraging vaccination."
16166,SenatorMenendez,D,NJ,Fri May 21 18:36:59 +0000 2021,medical,pro_vaccine,"The tweet encourages vaccination as a means to help defeat the virus, highlighting public health."
16167,SenatorMenendez,D,NJ,Thu May 13 21:20:04 +0000 2021,medical,pro_vaccine,The tweet promotes vaccine eligibility and encourages vaccination for individuals aged 12 and older.
16168,SenatorMenendez,D,NJ,Sat May 08 21:08:11 +0000 2021,medical,pro_vaccine,The tweet highlights the positive impact of COVID vaccines on personal connections and public health.
16169,SenatorMenendez,D,NJ,Fri May 07 14:14:47 +0000 2021,medical,pro_vaccine,The tweet encourages vaccination by promoting walk-in vaccinations for COVID-19.
16170,SenatorMenendez,D,NJ,Sat May 01 21:16:48 +0000 2021,medical,pro_vaccine,"The tweet provides information on how to find COVID vaccine locations, promoting vaccination access."
16171,SenatorMenendez,D,NJ,Tue Apr 27 15:51:22 +0000 2021,medical,pro_vaccine,"The tweet emphasizes vaccine equity as essential for health security, indicating support for vaccination."
16172,SenatorMenendez,D,NJ,Wed Apr 21 21:25:12 +0000 2021,other,mixed_or_unclear,The tweet mentions participation in vaccine trials and essential workers but does not clearly express a pro or anti-vaccine stance.
16173,SenatorMenendez,D,NJ,Wed Apr 07 20:59:55 +0000 2021,medical,pro_vaccine,"The tweet emphasizes equitable access to the vaccine, indicating support for vaccination efforts."
16174,SenatorMenendez,D,NJ,Tue Apr 06 21:51:17 +0000 2021,medical,pro_vaccine,"The tweet informs about expanded vaccine eligibility, promoting vaccination efforts."
16175,SenatorMenendez,D,NJ,Wed Mar 31 19:44:00 +0000 2021,medical,pro_vaccine,"The tweet discusses expanding vaccine eligibility, indicating support for vaccination efforts."
16176,SenatorMenendez,D,NJ,Mon Mar 29 16:15:21 +0000 2021,medical,pro_vaccine,"The tweet promotes awareness of expanded eligibility for the COVID-19 vaccine, indicating support for vaccination."
16177,SenatorMenendez,D,NJ,Fri Mar 26 16:50:51 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccine eligibility expansion, indicating support for vaccination efforts."
16178,SenatorMenendez,D,NJ,Thu Mar 18 01:53:00 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of continued caution despite vaccine distribution, suggesting a focus on public health and safety."
16179,SenatorMenendez,D,NJ,Sat Mar 06 03:25:58 +0000 2021,medical,pro_vaccine,"The tweet highlights funding to speed vaccine distribution, indicating support for vaccination efforts."
16180,SenatorMenendez,D,NJ,Thu Mar 04 16:42:51 +0000 2021,medical,pro_vaccine,The tweet encourages vaccination and emphasizes public health measures like wearing a mask.
16181,SenatorMenendez,D,NJ,Mon Mar 01 17:25:08 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of equitable vaccine distribution, which aligns with public health and safety."
16182,SenatorMenendez,D,NJ,Sun Feb 28 16:57:31 +0000 2021,medical,pro_vaccine,"The tweet addresses vaccine access and its impact on communities of color, highlighting public health concerns."
16183,SenatorMenendez,D,NJ,Fri Feb 26 19:20:19 +0000 2021,other,mixed_or_unclear,"The tweet discusses a political issue unrelated to vaccines, making it difficult to categorize under the specified frames."
16184,SenatorMenendez,D,NJ,Thu Feb 25 21:16:46 +0000 2021,medical,pro_vaccine,"The tweet highlights the importance of equitable access to the vaccine for minority communities, indicating support for vaccination efforts."
16185,SenatorMenendez,D,NJ,Sat Feb 13 21:22:42 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet references 'malicious lies and conspiracy theories,' suggesting a negative view towards vaccine-related information."
16186,SenatorMenendez,D,NJ,Fri Feb 05 16:36:00 +0000 2021,other,mixed_or_unclear,The tweet discusses political reactions to a bill related to vaccines but does not clearly express a pro or anti-vaccine stance.
16187,SenatorMenendez,D,NJ,Fri Jan 29 23:58:09 +0000 2021,medical,pro_vaccine,"The tweet highlights a visit to a vaccine site, indicating support for vaccination efforts."
16188,SenatorMenendez,D,NJ,Wed Jan 13 22:43:20 +0000 2021,medical,pro_vaccine,"The tweet informs about vaccine availability for specific age groups and health conditions, promoting vaccination."
16189,SenatorMenendez,D,NJ,Mon Jan 11 17:48:14 +0000 2021,medical,pro_vaccine,"The tweet promotes a system for scheduling COVID-19 vaccinations, indicating support for vaccination efforts."
16190,SenatorMenendez,D,NJ,Tue Jan 05 18:39:10 +0000 2021,medical,pro_vaccine,"The tweet mentions the administration of the COVID-19 vaccine, indicating support for vaccination efforts."
16191,SenatorMenendez,D,NJ,Mon Dec 28 14:46:03 +0000 2020,medical,pro_vaccine,"The tweet discusses the vaccine plan and eligibility, indicating support for vaccination efforts."
16192,SenatorMenendez,D,NJ,Tue Dec 22 14:13:38 +0000 2020,medical,pro_vaccine,"The tweet emphasizes the importance of safe and fair vaccine distribution, indicating support for vaccination efforts."
16193,SenatorMenendez,D,NJ,Tue Aug 11 22:40:03 +0000 2020,other,mixed_or_unclear,"The tweet does not directly address vaccines or their implications, making it unclear in terms of framing and stance."
16194,SenatorMenendez,D,NJ,Mon Jul 27 18:26:20 +0000 2020,medical,pro_vaccine,"The tweet emphasizes the need for resources to support vaccine production, indicating a pro-vaccine stance."
16195,SenatorRisch,R,ID,Thu Dec 09 01:28:57 +0000 2021,mandate_rights,anti_vaccine,"The tweet discusses overturning a vaccine mandate, indicating opposition to vaccination requirements."
16196,SenatorRisch,R,ID,Wed Nov 03 18:14:38 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes the federal vaccine mandate as an overreach, indicating an anti-vaccine stance."
16197,SenatorRisch,R,ID,Tue Oct 19 15:03:25 +0000 2021,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it difficult to categorize."
16198,SenatorRisch,R,ID,Tue Feb 23 19:14:37 +0000 2021,medical,pro_vaccine,"The tweet highlights the high vaccination rate in Idaho, indicating support for vaccination efforts."
16199,SenatorRisch,R,ID,Tue Feb 09 19:52:59 +0000 2021,medical,pro_vaccine,"The tweet highlights transparency in vaccine administration, suggesting support for vaccination efforts."
16200,SenatorRisch,R,ID,Tue Jan 12 14:33:51 +0000 2021,other,mixed_or_unclear,"The tweet does not provide any specific information about the vaccine's safety, effectiveness, or mandates, making the stance unclear."
16201,SenatorRisch,R,ID,Wed Dec 16 15:40:39 +0000 2020,medical,pro_vaccine,"The tweet highlights the arrival of vaccines and suggests progress towards overcoming the pandemic, indicating support for vaccination."
16202,SenatorRisch,R,ID,Mon Dec 14 19:47:25 +0000 2020,medical,pro_vaccine,"The tweet highlights the administration of the COVID-19 vaccine, indicating support for vaccination efforts."
16203,SenatorRisch,R,ID,Wed Dec 02 16:16:53 +0000 2020,medical,pro_vaccine,"The tweet highlights the safety and effectiveness of the vaccine, indicating support for vaccination."
16204,SenatorRisch,R,ID,Mon Nov 30 15:39:39 +0000 2020,medical,pro_vaccine,"The tweet highlights the progress of COVID-19 vaccines in development, indicating support for vaccination efforts."
16205,SenatorRisch,R,ID,Thu Nov 19 23:29:12 +0000 2020,medical,pro_vaccine,"The tweet discusses Operation Warp Speed, which is related to the development and distribution of vaccines, indicating support for vaccination efforts."
16206,SenatorRisch,R,ID,Tue Nov 17 19:43:40 +0000 2020,other,mixed_or_unclear,"The tweet does not mention vaccines directly and focuses on workforce preparedness, making it unclear in terms of vaccine stance."
16207,SenatorRisch,R,ID,Mon Nov 16 23:29:28 +0000 2020,medical,pro_vaccine,"The tweet highlights the development of a Coronavirus vaccine, indicating support for vaccination efforts."
16208,SenatorRomney,R,UT,Thu Nov 04 18:10:00 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of COVID-19 vaccines, supporting vaccination."
